path,label,w,h,format,quant_step,baseline_bytes,residual_bytes,low_mip_bytes,total_codec_bytes,ratio_vs_baseline,lossless_pass,hp_energy,recommended_space
"paper/corpus/pbr-cc0/Marble019_NormalGL.png",Marble019_NormalGL,512,512,pixel,1,1048576,103807,65536,169399,0.099051,true,0.3229,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",MetalPlates006_Color,512,512,pixel,1,1048576,227886,65536,293478,0.217382,true,2.9452,pixel
"paper/corpus/pbr-cc0/Metal027_Color.png",Metal027_Color,512,512,pixel,1,1048576,279675,65536,345267,0.266772,true,1.6908,pixel
"paper/corpus/pbr-cc0/Metal027_Metalness.png",Metal027_Metalness,512,512,pixel,1,1048576,81,65536,65673,0.000131,true,0.0000,pixel
"paper/corpus/pbr-cc0/WoodFloor046_Roughness.png",WoodFloor046_Roughness,512,512,pixel,1,1048576,121903,65536,187495,0.116309,true,0.9048,pixel
"paper/corpus/pbr-cc0/Marble019_Roughness.png",Marble019_Roughness,512,512,pixel,1,1048576,204870,65536,270462,0.195433,true,2.7774,pixel
"paper/corpus/pbr-cc0/MetalPlates013_Color.png",MetalPlates013_Color,512,512,pixel,1,1048576,507068,65536,572660,0.483631,true,2.9604,pixel
"paper/corpus/pbr-cc0/Leather011_NormalGL.png",Leather011_NormalGL,512,512,pixel,1,1048576,489834,65536,555426,0.467196,true,2.0376,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",PaintedPlaster017_Color,512,256,pixel,1,524288,119579,32768,152403,0.228186,true,1.5475,pixel
"paper/corpus/pbr-cc0/MetalPlates006_NormalGL.png",MetalPlates006_NormalGL,512,512,pixel,1,1048576,315407,65536,380999,0.300849,true,7.5153,pixel
"paper/corpus/pbr-cc0/MetalPlates013_NormalGL.png",MetalPlates013_NormalGL,512,512,pixel,1,1048576,448387,65536,513979,0.427669,true,1.6268,pixel
"paper/corpus/pbr-cc0/MetalPlates013_Roughness.png",MetalPlates013_Roughness,512,512,pixel,1,1048576,247852,65536,313444,0.236423,true,5.1815,pixel
"paper/corpus/pbr-cc0/Metal027_NormalGL.png",Metal027_NormalGL,512,512,pixel,1,1048576,284876,65536,350468,0.271732,true,1.1526,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",PaintedPlaster017_NormalGL,512,256,pixel,1,524288,358929,32768,391753,0.684710,true,8.4307,pixel
"paper/corpus/pbr-cc0/MetalPlates013_Metalness.png",MetalPlates013_Metalness,512,512,pixel,1,1048576,205259,65536,270851,0.195804,true,6.2985,pixel
"paper/corpus/pbr-cc0/Leather011_Roughness.png",Leather011_Roughness,512,512,pixel,1,1048576,182263,65536,247855,0.173873,true,2.1593,pixel
"paper/corpus/pbr-cc0/Metal027_Roughness.png",Metal027_Roughness,512,512,pixel,1,1048576,158263,65536,223855,0.150985,true,2.1342,pixel
